stock,open,close,high,low,volume,turnover,recover_price,recover_price_radio,recover_stock,street_rate,street_vol,type,isbuy,buyprice,buysocket
HK.00941,47.55,47.55,47.55,47.55,3500,166425.0,47.1,0.009554140127388444,HK.50868,12.49,12490000,BULL,false,0.102,HK.59627
HK.02628,17.44,17.44,17.44,17.44,18000,313920.0,17.3,0.00809248554913298,HK.68730,18.34,27510000,BULL,false,0.054,HK.69652
HK.02318,97.15,97.15,97.15,97.15,1000,97150.0,97.0,0.0015463917525773783,HK.68787,22.43,22430000,BULL,true,0.094,HK.50110
HK.00941,47.55,47.55,47.55,47.55,4000,190200.0,47.1,0.009554140127388444,HK.50868,12.49,12490000,BULL,false,0.102,HK.59627
HK.02628,17.44,17.44,17.44,17.44,20000,348800.0,17.3,0.00809248554913298,HK.68730,18.34,27510000,BULL,false,0.054,HK.69652
HK.00941,47.55,47.55,47.55,47.55,9500,451725.0,47.1,0.009554140127388444,HK.50868,12.49,12490000,BULL,false,0.102,HK.59627
HK.00941,47.55,47.6,47.6,47.55,10500,499325.0,47.1,0.009554140127388444,HK.50868,12.49,12490000,BULL,false,0.102,HK.59627
HK.00941,47.55,47.55,47.6,47.55,12500,594425.0,47.1,0.009554140127388444,HK.50868,12.49,12490000,BULL,false,0.102,HK.59627
HK.02628,17.44,17.44,17.44,17.44,22000,383680.0,17.3,0.00809248554913298,HK.68730,18.34,27510000,BULL,false,0.054,HK.69652
HK.00941,47.55,47.6,47.6,47.55,14500,689625.0,47.1,0.009554140127388444,HK.50868,12.49,12490000,BULL,false,0.102,HK.59627
HK.00941,47.55,47.55,47.6,47.55,23500,1117575.0,47.1,0.009554140127388444,HK.50868,12.49,12490000,BULL,false,0.102,HK.59627
HK.02628,17.44,17.42,17.44,17.42,26000,453360.0,17.3,0.0069364161849711555,HK.68730,18.34,27510000,BULL,false,0.054,HK.69652
HK.02628,17.44,17.44,17.44,17.42,27000,470800.0,17.3,0.0069364161849711555,HK.68730,18.34,27510000,BULL,false,0.054,HK.69652
HK.02628,17.44,17.44,17.44,17.42,31000,540560.0,17.3,0.0069364161849711555,HK.68730,18.34,27510000,BULL,false,0.054,HK.69652
HK.02628,17.44,17.42,17.44,17.42,34000,592820.0,17.3,0.0069364161849711555,HK.68730,18.34,27510000,BULL,false,0.054,HK.69652
HK.00941,47.55,47.6,47.6,47.55,24500,1165175.0,47.1,0.009554140127388444,HK.50868,12.49,12490000,BULL,false,0.102,HK.59627
