stock,open,close,high,low,volume,turnover,recover_price,recover_price_radio,recover_stock,street_rate,street_vol,type,isbuy,buyprice,buysocket
HK.00700,569.5,568.5,569.5,568.5,16400,9332000.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.5,569.0,569.5,568.5,16500,9388900.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.5,569.0,569.5,568.5,16600,9445800.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.5,569.0,569.5,568.5,16700,9502700.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.5,568.5,569.5,568.5,16800,9559550.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.5,568.5,569.5,568.5,17000,9673250.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.5,569.0,569.5,568.5,22000,12518250.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.5,569.0,569.5,568.5,22200,12632050.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.5,569.0,569.5,568.5,22300,12688950.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.5,569.0,569.5,568.5,22400,12745850.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.5,569.0,569.5,568.5,22800,12973450.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.0,568.5,569.0,568.5,1100,625600.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.0,569.0,569.0,568.5,1200,682500.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.0,569.0,569.0,568.5,3200,1820500.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.0,569.0,569.0,568.5,3700,2105000.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.241,HK.60422
HK.00700,569.0,569.0,569.0,568.5,19700,11209000.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.24,HK.60422
HK.00700,569.0,569.0,569.0,568.5,19800,11265900.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.24,HK.60422
HK.00700,569.0,569.0,569.0,568.5,21800,12403900.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.24,HK.60422
HK.00700,569.0,569.0,569.0,568.5,22100,12574600.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.24,HK.60422
HK.00700,569.0,569.0,569.0,568.5,22600,12859100.0,562.88,0.009984366117112004,HK.56455,18.35,18350000,BULL,false,0.24,HK.60422
