stock,open,close,high,low,volume,turnover,recover_price,recover_price_radio,recover_stock,street_rate,street_vol,type,isbuy,buyprice,buysocket
HK.02318,100.3,100.2,100.4,100.0,106500,10664750.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.157,HK.18261
HK.02318,100.3,100.4,100.4,100.0,107000,10714950.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.157,HK.18261
HK.02318,100.3,100.2,100.4,100.0,108500,10865300.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.157,HK.18261
HK.02318,100.3,100.4,100.4,100.0,109000,10915500.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.157,HK.18261
HK.02318,100.3,100.1,100.4,100.1,52000,5217500.0,99.25,0.008564231738035208,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.2,100.4,100.1,52000,5217500.0,99.25,0.008564231738035208,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.3,100.4,100.1,52000,5217500.0,99.25,0.008564231738035208,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.4,100.4,100.1,52500,5267700.0,99.25,0.008564231738035208,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.0,100.4,100.0,152500,15271600.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.3,100.4,100.0,161000,16123500.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.3,100.4,100.0,175000,17527700.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.3,100.4,100.0,176000,17628000.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.3,100.4,100.0,176500,17678150.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.2,100.4,100.0,177000,17728250.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.0,100.4,100.0,315000,31535200.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.0,100.4,100.0,316000,31635200.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.159,HK.18261
HK.02318,100.3,100.2,100.4,100.0,317500,31785500.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.2,100.4,100.0,318000,31835600.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.1,100.4,100.0,319000,31935700.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.1,100.4,100.0,322000,32236000.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.1,100.4,100.0,322500,32286050.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.1,100.4,100.0,326500,32686450.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.1,100.4,100.0,330500,33086850.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.1,100.4,100.0,331000,33136900.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.1,100.4,100.0,338500,33887650.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.1,100.4,100.0,339000,33937700.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.158,HK.18261
HK.02318,100.3,100.0,100.4,100.0,343500,34387750.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.159,HK.18261
HK.02318,100.3,100.0,100.4,100.0,344000,34437750.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.159,HK.18261
HK.02318,100.0,100.0,100.0,100.0,0,0.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.159,HK.18261
HK.02318,100.1,100.1,100.1,100.1,500,50050.0,99.25,0.008564231738035208,HK.68261,11.8,11800000,BULL,false,0.16,HK.18261
HK.02318,100.1,100.0,100.1,100.0,1000,100050.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.16,HK.18261
HK.02318,100.1,100.1,100.1,100.0,25500,2552500.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.159,HK.18261
HK.02318,100.1,100.2,100.2,100.0,38500,3855100.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.159,HK.18261
HK.02318,100.1,100.3,100.3,100.0,40000,4005550.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.159,HK.18261
HK.02318,100.1,100.3,100.3,100.0,41000,4105850.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.159,HK.18261
HK.02318,100.1,100.2,100.3,100.0,42000,4206050.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.159,HK.18261
HK.02318,100.1,100.2,100.3,100.0,69500,6961550.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.159,HK.18261
HK.02318,100.1,100.0,100.3,100.0,77500,7762000.0,99.25,0.007556675062972292,HK.68261,11.8,11800000,BULL,false,0.159,HK.18261
