stock,open,close,high,low,volume,turnover,recover_price,recover_price_radio,recover_stock,street_rate,street_vol,type,isbuy,buyprice,buysocket
HK.02269,111.2,110.9,111.2,110.9,102500,11383750.0,109.88,0.00928285402257017,HK.50356,31.79,15895000,BULL,false,0.29,HK.59539
HK.02269,111.2,111.0,111.2,110.9,102500,11383750.0,109.88,0.00928285402257017,HK.50356,31.79,15895000,BULL,false,0.29,HK.59539
HK.02269,111.2,111.0,111.2,110.9,103000,11439250.0,109.88,0.00928285402257017,HK.50356,31.79,15895000,BULL,false,0.29,HK.59539
HK.02269,111.2,111.0,111.2,110.9,116000,12882300.0,109.88,0.00928285402257017,HK.50356,31.79,15895000,BULL,false,0.29,HK.59539
HK.02269,111.2,111.0,111.2,110.9,116500,12937800.0,109.88,0.00928285402257017,HK.50356,31.79,15895000,BULL,false,0.29,HK.59539
HK.02269,111.2,111.0,111.2,110.9,117000,12993300.0,109.88,0.00928285402257017,HK.50356,31.79,15895000,BULL,false,0.29,HK.59539
HK.02269,111.2,111.0,111.2,110.9,118500,13159800.0,109.88,0.00928285402257017,HK.50356,31.79,15895000,BULL,false,0.29,HK.59539
HK.02269,111.2,110.8,111.2,110.8,119500,13270600.0,109.88,0.008372770294867144,HK.50356,31.79,15895000,BULL,false,0.29,HK.59539
HK.02269,111.2,111.0,111.2,110.8,120000,13326100.0,109.88,0.008372770294867144,HK.50356,31.79,15895000,BULL,false,0.29,HK.59539
HK.02269,111.2,110.9,111.2,110.8,121000,13437000.0,109.88,0.008372770294867144,HK.50356,31.79,15895000,BULL,false,0.29,HK.59539
HK.02269,111.2,111.0,111.2,110.8,121500,13492500.0,109.88,0.008372770294867144,HK.50356,31.79,15895000,BULL,false,0.29,HK.59539
HK.02269,111.2,110.9,111.2,110.8,121500,13492500.0,109.88,0.008372770294867144,HK.50356,31.79,15895000,BULL,false,0.29,HK.59539
HK.02269,111.2,110.8,111.2,110.8,133500,14822100.0,109.88,0.008372770294867144,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,111.2,110.4,111.2,110.4,165000,18304050.0,109.88,0.0047324353840554265,HK.50356,31.79,15895000,BULL,true,0.295,HK.59539
HK.02269,110.5,110.5,110.5,110.5,1000,110500.0,109.88,0.0056425191117583234,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.5,110.7,110.7,110.5,2000,221200.0,109.88,0.0056425191117583234,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.5,110.4,110.7,110.4,7000,773200.0,109.88,0.0047324353840554265,HK.50356,31.79,15895000,BULL,true,0.295,HK.59539
HK.02269,110.7,110.7,110.7,110.7,0,0.0,109.88,0.007462686567164247,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.7,110.7,110.7,1000,110700.0,109.88,0.007462686567164247,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.8,110.8,110.7,2000,221450.0,109.88,0.007462686567164247,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.8,110.8,110.7,2500,276850.0,109.88,0.007462686567164247,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.7,110.8,110.7,2500,276850.0,109.88,0.007462686567164247,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.7,110.8,110.7,3000,332200.0,109.88,0.007462686567164247,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.6,110.8,110.6,4500,498100.0,109.88,0.00655260283946122,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.8,110.8,110.6,7000,774700.0,109.88,0.00655260283946122,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.7,110.8,110.6,7500,830100.0,109.88,0.00655260283946122,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.7,110.8,110.6,8000,885450.0,109.88,0.00655260283946122,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.7,110.8,110.6,8500,940800.0,109.88,0.00655260283946122,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.6,110.8,110.6,9500,1051450.0,109.88,0.00655260283946122,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.7,110.8,110.6,12000,1328200.0,109.88,0.00655260283946122,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.6,110.8,110.6,13000,1438800.0,109.88,0.00655260283946122,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.6,110.8,110.6,14500,1604700.0,109.88,0.00655260283946122,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
HK.02269,110.7,110.5,110.8,110.5,15500,1715200.0,109.88,0.0056425191117583234,HK.50356,31.79,15895000,BULL,false,0.295,HK.59539
