stock,open,close,high,low,volume,turnover,recover_price,recover_price_radio,recover_stock,street_rate,street_vol,type,isbuy,buyprice,buysocket
HK.00981,29.05,29.0,29.1,29.0,300500,8723575.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.115,HK.67684
HK.00981,29.05,29.0,29.1,29.0,302000,8767075.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.115,HK.67684
HK.00981,29.05,29.0,29.1,29.0,302500,8781575.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.115,HK.67684
HK.00981,29.05,29.0,29.1,29.0,303000,8796075.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.115,HK.67684
HK.00981,29.05,29.0,29.1,29.0,304000,8825075.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.115,HK.67684
HK.00981,29.05,29.0,29.1,29.0,305500,8868575.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.115,HK.67684
HK.00981,29.05,29.0,29.1,29.0,306500,8897575.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.115,HK.67684
HK.00981,29.05,29.05,29.1,29.0,342500,9942050.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.1,29.0,343500,9971050.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.1,29.0,344000,9985550.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.1,29.0,345000,10014550.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.1,29.0,349500,10145050.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.1,29.0,362000,10507550.0,29.29,0.006486855582109857,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.0,29.0,29.0,29.0,0,0.0,29.29,0.009900990099009872,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.05,500,14525.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.05,1000,29050.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.05,29.0,1500,43550.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,51500,1496050.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.05,29.0,52000,1510550.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,53000,1539600.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,54000,1568650.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,54500,1583175.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,73500,2135125.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,78500,2280375.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,83000,2411100.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,85500,2483725.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,89500,2599925.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,99500,2890425.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.05,29.0,100500,2919425.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,102500,2977525.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.05,29.0,122500,3557525.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,124500,3615625.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.05,29.0,126500,3673625.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,127000,3688150.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,131000,3804350.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,148000,4298100.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,150000,4356200.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,154500,4486925.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.05,29.0,184500,5356925.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.05,29.0,194500,5646925.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,195500,5675975.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.05,29.0,196000,5690475.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,204000,5922850.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.05,29.0,215000,6242350.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,512000,14870200.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.0,29.05,29.0,515500,14971700.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,524000,15218625.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,525000,15247675.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
HK.00981,29.05,29.05,29.05,29.0,525500,15262200.0,29.29,0.008193922840559864,HK.62536,16.95,16950000,BEAR,false,0.116,HK.67684
