stock,open,close,high,low,volume,turnover,recover_price,recover_price_radio,recover_stock,street_rate,street_vol,type,isbuy,buyprice,buysocket
HK.00941,44.55,44.55,44.55,44.5,19500,868550.0,44.38,0.0027039206849931822,HK.51982,53.08,31848000,BULL,true,0.162,HK.52193
HK.00941,44.75,44.75,44.75,44.75,0,0.0,44.38,0.0083370887787291,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.75,500,22375.0,44.38,0.0083370887787291,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.75,1500,67125.0,44.38,0.0083370887787291,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.75,2500,111875.0,44.38,0.0083370887787291,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.7,44.75,44.7,93000,4157225.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.161,HK.52193
HK.00941,44.75,44.65,44.75,44.65,144500,6461700.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.65,145000,6484075.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.65,44.75,44.65,176000,7868225.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.7,44.75,44.65,176000,7868225.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.65,176500,7890600.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.7,44.75,44.65,177500,7935300.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.65,178500,7980050.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.65,188500,8427550.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.7,44.75,44.65,189000,8449900.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.65,189500,8472275.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.65,190000,8494650.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.7,44.75,44.65,190500,8517000.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.65,191000,8539375.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.7,44.75,44.65,193000,8628775.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.7,44.75,44.65,193500,8651125.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.7,44.75,44.65,194500,8695825.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.65,195000,8718200.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.7,44.75,44.65,195500,8740550.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.65,196000,8762925.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.75,44.75,44.65,197000,8807675.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.7,44.75,44.65,197500,8830025.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.75,44.7,44.75,44.65,198000,8852375.0,44.38,0.006083821541234701,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.7,44.7,44.7,0,0.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.7,44.7,44.7,3500,156450.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.7,44.7,44.7,4000,178800.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.75,44.75,44.7,4500,201175.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.7,44.75,44.7,5500,245875.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.75,44.75,44.7,8000,357750.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.75,44.75,44.7,8500,380125.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.7,44.75,44.7,9500,424825.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.7,44.75,44.7,10000,447175.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.75,44.75,44.7,10500,469550.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.75,44.75,44.7,11500,514300.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.7,44.75,44.7,12000,536650.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.75,44.75,44.7,13500,603775.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.75,44.75,44.7,113500,5078775.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.75,44.75,44.7,120000,5369650.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.75,44.75,44.7,122000,5459150.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
HK.00941,44.7,44.7,44.75,44.7,138000,6174350.0,44.38,0.00721045515998198,HK.51982,53.08,31848000,BULL,false,0.16,HK.52193
