stock,open,close,high,low,volume,turnover,recover_price,recover_price_radio,recover_stock,street_rate,street_vol,type,isbuy,buyprice,buysocket
HK.00700,639.0,640.0,640.0,639.0,125200,80086700.0,640.0,0.0,HK.55039,9.98,7984000,BEAR,true,0.63,HK.28366
HK.01833,80.65,80.7,80.7,80.65,2800,225885.0,80.0,0.008125000000000071,HK.69011,43.83,17532000,BULL,false,0.44,HK.51066
HK.01833,80.65,80.65,80.7,80.65,2900,233950.0,80.0,0.008125000000000071,HK.69011,43.83,17532000,BULL,false,0.44,HK.51066
HK.01833,80.65,80.65,80.7,80.65,3200,258145.0,80.0,0.008125000000000071,HK.69011,43.83,17532000,BULL,false,0.44,HK.51066
HK.01833,80.65,80.7,80.7,80.65,3600,290425.0,80.0,0.008125000000000071,HK.69011,43.83,17532000,BULL,false,0.44,HK.51066
HK.01833,80.65,80.65,80.7,80.65,6600,532375.0,80.0,0.008125000000000071,HK.69011,43.83,17532000,BULL,false,0.44,HK.51066
HK.01833,80.65,80.65,80.7,80.65,9600,774325.0,80.0,0.008125000000000071,HK.69011,43.83,17532000,BULL,false,0.44,HK.51066
HK.01833,80.65,80.65,80.7,80.65,9700,782390.0,80.0,0.008125000000000071,HK.69011,43.83,17532000,BULL,false,0.44,HK.51066
HK.01833,80.65,80.65,80.7,80.65,10000,806585.0,80.0,0.008125000000000071,HK.69011,43.83,17532000,BULL,false,0.44,HK.51066
HK.01833,80.65,80.65,80.7,80.65,10900,879170.0,80.0,0.008125000000000071,HK.69011,43.83,17532000,BULL,false,0.44,HK.51066
HK.01833,80.65,80.65,80.7,80.65,11200,903365.0,80.0,0.008125000000000071,HK.69011,43.83,17532000,BULL,false,0.44,HK.51066
