stock,open,close,high,low,volume,turnover,recover_price,recover_price_radio,recover_stock,street_rate,street_vol,type,isbuy,buyprice,buysocket
HK.00700,743.0,744.0,744.0,742.5,31000,23034300.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,743.5,744.0,742.5,31100,23108650.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,32000,23778050.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,743.5,744.0,742.5,32100,23852400.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,743.5,744.0,742.5,32200,23926750.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,32500,24149950.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,33600,24968350.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,743.5,744.0,742.5,33700,25042700.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,743.5,744.0,742.5,33800,25117050.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,33900,25191450.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,39000,28983550.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,743.5,744.0,742.5,39100,29057900.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,39800,29578550.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,743.5,744.0,742.5,40000,29727250.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,743.0,744.0,742.5,44100,32774250.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,44400,32997450.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,45200,33592650.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,45800,34039050.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,45900,34113450.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,46800,34783050.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,47000,34931850.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
HK.00700,743.0,744.0,744.0,742.5,47300,35155050.0,750.8,0.009057005860415497,HK.50950,10.57,21140000,BEAR,false,0.71,HK.20023
