stock,open,close,high,low,volume,turnover,recover_price,recover_price_radio,recover_stock,street_rate,street_vol,type,isbuy,buyprice,buysocket
HK.800700,7878.87,7879.86,7881.56,7875.07,0,167940692.0,7800.0,0.009624358974358937,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.8,318.2,316.8,28100,8920420.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.091,HK.61402
HK.09988,216.0,216.2,216.4,216.0,121500,26264120.0,215.88,0.0005558643690939622,HK.54794,20.35,20350000,BULL,true,0.115,HK.66054
HK.03690,261.0,262.0,262.0,261.0,121500,31771860.0,260.18,0.0031516642324544283,HK.56950,22.5,22500000,BULL,true,0.236,HK.61339
HK.09618,317.0,317.8,318.2,316.8,29400,9333690.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.091,HK.61402
HK.800700,7878.87,7880.9,7881.56,7875.07,0,167940692.0,7800.0,0.009624358974358937,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.8,318.2,316.8,32500,10318870.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.091,HK.61402
HK.800700,7878.87,7880.9,7881.56,7875.07,0,191795676.0,7800.0,0.009624358974358937,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.6,318.2,316.8,33750,10715870.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.091,HK.61402
HK.800700,7878.87,7878.95,7881.56,7875.07,0,191795676.0,7800.0,0.009624358974358937,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7878.95,7881.56,7875.07,0,207456806.0,7800.0,0.009624358974358937,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.6,318.2,316.8,34050,10811150.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.091,HK.61402
HK.09618,317.0,317.6,318.2,316.8,34150,10842910.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.091,HK.61402
HK.800700,7878.87,7878.61,7881.56,7875.07,0,207456806.0,7800.0,0.009624358974358937,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7878.61,7881.56,7875.07,0,238746767.0,7800.0,0.009624358974358937,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.8,318.2,316.8,34200,10858800.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.091,HK.61402
HK.800700,7878.87,7877.46,7881.56,7875.07,0,238746767.0,7800.0,0.009624358974358937,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.6,318.2,316.8,35700,11335200.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.091,HK.61402
HK.800700,7878.87,7877.46,7881.56,7875.07,0,255828387.0,7800.0,0.009624358974358937,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.6,318.2,316.8,36200,11494000.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.091,HK.61402
HK.09618,317.0,317.6,318.2,316.8,43100,13685440.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.091,HK.61402
HK.09618,317.0,317.6,318.2,316.8,45700,14510740.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7876.24,7881.56,7875.07,0,255828387.0,7800.0,0.009624358974358937,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7876.24,7881.56,7875.07,0,278344992.0,7800.0,0.009624358974358937,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.4,318.2,316.8,45800,14542480.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7870.81,7881.56,7870.81,0,298310040.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7876.97,7881.56,7870.81,0,298310040.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7876.97,7881.56,7870.81,0,314855420.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.4,318.2,316.8,45900,14574220.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.09618,317.0,317.4,318.2,316.8,46200,14669440.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7876.75,7881.56,7870.81,0,314855420.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.4,318.2,316.8,46350,14717050.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7876.75,7881.56,7870.81,0,327246323.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7877.17,7881.56,7870.81,0,327246323.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7877.17,7881.56,7870.81,0,337239388.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7877.35,7881.56,7870.81,0,337239388.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7877.35,7881.56,7870.81,0,352530643.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.4,318.2,316.8,47200,14986840.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7878.37,7881.56,7870.81,0,352530643.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7878.37,7881.56,7870.81,0,362967142.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.4,318.2,316.8,47450,15066190.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7873.07,7881.56,7870.81,0,362967142.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7873.07,7881.56,7870.81,0,402710167.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.4,318.2,316.8,47650,15129670.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7871.42,7881.56,7870.81,0,402710167.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.4,318.2,316.8,47750,15161410.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7871.42,7881.56,7870.81,0,475861902.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.4,318.2,316.8,51200,16256440.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.09618,317.0,317.2,318.2,316.8,52350,16621220.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7873.22,7881.56,7870.81,0,475861902.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7873.22,7881.56,7870.81,0,494361300.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.6,318.2,316.8,52500,16668840.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7872.62,7881.56,7870.81,0,494361300.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7872.62,7881.56,7870.81,0,509652290.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.4,318.2,316.8,52500,16668840.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.09618,317.0,317.2,318.2,316.8,52700,16732280.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7873.53,7881.56,7870.81,0,509652290.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.2,318.2,316.8,52800,16764000.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7873.53,7881.56,7870.81,0,525664145.0,7800.0,0.00907820512820518,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.2,318.2,316.8,53100,16859160.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7870.2,7881.56,7870.2,0,525664145.0,7800.0,0.008999999999999977,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7870.2,7881.56,7870.2,0,538958645.0,7800.0,0.008999999999999977,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.0,318.2,316.8,53200,16890860.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.09618,317.0,317.2,318.2,316.8,53400,16954300.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7869.59,7881.56,7869.59,0,538958645.0,7800.0,0.00892179487179489,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7878.87,7869.59,7881.56,7869.59,0,560360140.0,7800.0,0.00892179487179489,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.0,318.2,316.8,53650,17033550.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7867.23,7881.56,7867.23,0,560360140.0,7800.0,0.008619230769230712,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.0,318.2,316.8,53800,17081100.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.800700,7878.87,7867.23,7881.56,7867.23,0,572020160.0,7800.0,0.008619230769230712,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,317.0,317.0,317.0,0,0.0,313.88,0.009940104498534486,HK.60339,22.079,8831999,BULL,false,0.092,HK.61402
HK.09618,317.0,317.0,317.0,317.0,1200,380400.0,313.88,0.009940104498534486,HK.60339,22.079,8831999,BULL,false,0.093,HK.61402
HK.800700,7862.41,7862.41,7862.41,7862.41,0,0.0,7800.0,0.008001282051282033,HK.57313,16.04,16040000,BULL,false,0.087,HK.57295
HK.800700,7862.41,7862.41,7862.41,7862.41,0,8266710.0,7800.0,0.008001282051282033,HK.57313,16.04,16040000,BULL,false,0.087,HK.57295
HK.03690,262.8,262.6,262.8,262.6,200,52540.0,260.18,0.00930125297870711,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.03690,262.8,262.8,262.8,262.6,400,105100.0,260.18,0.00930125297870711,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.800700,7862.41,7856.36,7862.41,7856.36,0,8266710.0,7800.0,0.007225641025640984,HK.57313,16.04,16040000,BULL,false,0.087,HK.57295
HK.09618,317.0,316.8,317.0,316.8,1650,522960.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.093,HK.61402
HK.800700,7862.41,7856.36,7862.41,7856.36,0,38756456.0,7800.0,0.007225641025640984,HK.57313,16.04,16040000,BULL,false,0.087,HK.57295
HK.03690,262.8,262.6,262.8,262.6,500,131360.0,260.18,0.00930125297870711,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.03690,262.8,262.8,262.8,262.6,1200,315320.0,260.18,0.00930125297870711,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.03690,262.8,262.8,262.8,262.6,1300,341600.0,260.18,0.00930125297870711,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.09618,317.0,317.2,317.2,316.8,1750,554670.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.093,HK.61402
HK.03690,262.8,262.8,262.8,262.6,1500,394160.0,260.18,0.00930125297870711,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.09618,317.0,317.0,317.2,316.8,1750,554670.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.093,HK.61402
HK.09618,317.0,317.0,317.2,316.8,1800,570520.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.093,HK.61402
HK.800700,7862.41,7854.75,7862.41,7854.75,0,38756456.0,7800.0,0.007019230769230769,HK.57313,16.04,16040000,BULL,false,0.087,HK.57295
HK.800700,7862.41,7854.75,7862.41,7854.75,0,50877261.0,7800.0,0.007019230769230769,HK.57313,16.04,16040000,BULL,false,0.087,HK.57295
HK.03690,262.8,262.8,262.8,262.6,2000,525560.0,260.18,0.00930125297870711,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.03690,262.8,262.8,262.8,262.6,2100,551840.0,260.18,0.00930125297870711,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.03690,262.8,262.8,263.0,262.6,12400,3258740.0,260.18,0.00930125297870711,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.800700,7862.41,7851.44,7862.41,7851.44,0,70241761.0,7800.0,0.0065948717948717435,HK.57313,16.04,16040000,BULL,false,0.087,HK.57295
HK.03690,262.8,262.8,263.0,262.6,12800,3363860.0,260.18,0.00930125297870711,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.09618,317.0,317.0,317.2,316.8,2050,649770.0,313.88,0.00930291831273103,HK.60339,22.079,8831999,BULL,false,0.093,HK.61402
HK.800700,7862.41,7850.95,7862.41,7850.95,0,99478751.0,7800.0,0.006532051282051259,HK.57313,16.04,16040000,BULL,false,0.088,HK.57295
HK.03690,262.8,262.6,263.0,262.4,33000,8668300.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.03690,262.8,262.6,263.0,262.4,33100,8694560.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.09618,317.0,316.4,317.2,316.4,7000,2217860.0,313.88,0.008028545941123939,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.800700,7862.41,7846.45,7862.41,7846.45,0,111580206.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.088,HK.57295
HK.03690,262.8,262.6,263.0,262.4,92700,24345480.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.226,HK.61339
HK.800700,7862.41,7846.45,7862.41,7846.45,0,122102486.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.088,HK.57295
HK.03690,262.8,262.6,263.0,262.4,114600,30098300.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.225,HK.61339
HK.03690,262.8,262.6,263.0,262.4,114800,30150820.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.225,HK.61339
HK.09618,317.0,316.4,317.2,316.4,7200,2281140.0,313.88,0.008028545941123939,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.800700,7862.41,7852.32,7862.41,7846.45,0,160098422.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.088,HK.57295
HK.800700,7862.41,7852.32,7862.41,7846.45,0,174658565.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.088,HK.57295
HK.03690,262.8,262.8,263.0,262.4,119000,31254740.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.225,HK.61339
HK.03690,262.8,263.0,263.0,262.4,119300,31333640.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.225,HK.61339
HK.800700,7862.41,7853.45,7862.41,7846.45,0,174658565.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.088,HK.57295
HK.800700,7862.41,7853.45,7862.41,7846.45,0,206312860.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.088,HK.57295
HK.03690,262.8,263.0,263.0,262.4,119700,31438840.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.225,HK.61339
HK.03690,262.8,263.0,263.2,262.4,125400,32938020.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.09618,317.0,316.4,317.2,316.4,7650,2423520.0,313.88,0.008028545941123939,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.09618,317.0,316.8,317.2,316.4,10650,3373360.0,313.88,0.008028545941123939,HK.60339,22.079,8831999,BULL,false,0.093,HK.61402
HK.03690,262.8,263.0,263.2,262.4,125500,32964320.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.03690,262.8,263.0,263.2,262.4,130900,34383900.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.03690,262.8,263.2,263.2,262.4,131000,34410220.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.09618,317.0,316.6,317.2,316.4,11000,3484190.0,313.88,0.008028545941123939,HK.60339,22.079,8831999,BULL,false,0.093,HK.61402
HK.800700,7862.41,7860.66,7862.41,7846.45,0,226139100.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.087,HK.57295
HK.03690,262.8,262.8,263.2,262.4,134900,35435740.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.09618,317.0,316.6,317.2,316.4,11600,3674150.0,313.88,0.008028545941123939,HK.60339,22.079,8831999,BULL,false,0.093,HK.61402
HK.800700,7862.41,7861.31,7862.41,7846.45,0,266720090.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.087,HK.57295
HK.03690,262.8,263.0,263.2,262.4,140600,36934760.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.03690,262.8,263.2,263.2,262.4,141000,37040040.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.800700,7862.41,7865.04,7865.04,7846.45,0,266720090.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.087,HK.57295
HK.03690,262.8,263.2,263.2,262.4,141100,37066360.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.03690,262.8,263.2,263.2,262.4,149000,39144140.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.03690,262.8,263.2,263.2,262.4,150900,39644120.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.03690,262.8,263.2,263.2,262.4,151000,39670440.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.03690,262.8,263.0,263.2,262.4,151200,39723040.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.03690,262.8,263.2,263.2,262.4,154100,40486320.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.03690,262.8,263.2,263.2,262.4,154800,40670560.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.09618,317.0,316.2,317.2,316.2,14250,4512460.0,313.88,0.007391359755320483,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.03690,262.8,263.2,263.2,262.4,156300,41065340.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.09618,317.0,316.0,317.2,316.0,14800,4686330.0,313.88,0.006754173569517028,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.03690,262.8,263.4,263.4,262.4,164500,43223620.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.221,HK.61339
HK.800700,7862.41,7870.18,7870.18,7846.45,0,336918930.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7862.41,7868.36,7870.18,7846.45,0,336918930.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.800700,7862.41,7868.36,7870.18,7846.45,0,352667865.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.03690,262.8,263.2,263.4,262.4,168800,44355380.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.22,HK.61339
HK.09618,317.0,316.0,317.2,316.0,14850,4702130.0,313.88,0.006754173569517028,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.800700,7862.41,7866.97,7870.18,7846.45,0,352667865.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.03690,262.8,263.4,263.4,262.4,169800,44618780.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.22,HK.61339
HK.800700,7862.41,7866.97,7870.18,7846.45,0,370885692.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,316.2,317.2,316.0,15050,4765360.0,313.88,0.006754173569517028,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.03690,262.8,263.4,263.4,262.4,170200,44724140.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.22,HK.61339
HK.03690,262.8,263.4,263.4,262.4,170500,44803160.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.219,HK.61339
HK.09618,317.0,316.2,317.2,316.0,15300,4844410.0,313.88,0.006754173569517028,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.03690,262.8,263.2,263.4,262.4,173900,45698040.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.219,HK.61339
HK.03690,262.8,263.4,263.4,262.4,174200,45777060.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.219,HK.61339
HK.09618,317.0,316.0,317.2,316.0,15450,4891810.0,313.88,0.006754173569517028,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.03690,262.8,263.2,263.4,262.4,174800,45934980.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.219,HK.61339
HK.09618,317.0,316.0,317.2,316.0,16150,5113010.0,313.88,0.006754173569517028,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.800700,7862.41,7867.02,7870.18,7846.45,0,370885692.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.03690,262.8,263.6,263.6,262.4,191500,50335380.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.219,HK.61339
HK.800700,7862.41,7868.24,7870.18,7846.45,0,415982065.0,7800.0,0.0059551282051281814,HK.57313,16.04,16040000,BULL,false,0.086,HK.57295
HK.09618,317.0,316.4,317.2,316.0,20800,6583020.0,313.88,0.006754173569517028,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.03690,262.8,263.4,263.6,262.4,204700,53810520.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.219,HK.61339
HK.03690,262.8,263.6,263.6,262.4,217900,57287280.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.218,HK.61339
HK.03690,262.8,263.6,263.6,262.4,218100,57340000.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.218,HK.61339
HK.09618,317.0,316.0,317.2,316.0,21100,6677850.0,313.88,0.006754173569517028,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.03690,262.8,263.2,263.6,262.4,233100,61291200.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.219,HK.61339
HK.03690,262.8,263.4,263.6,262.4,233100,61291200.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.219,HK.61339
HK.09618,317.0,316.4,317.2,316.0,23550,7452970.0,313.88,0.006754173569517028,HK.60339,22.079,8831999,BULL,false,0.094,HK.61402
HK.03690,262.8,263.4,263.6,262.4,236500,62186760.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.219,HK.61339
HK.03690,262.8,263.6,263.6,262.4,237800,62529220.0,260.18,0.008532554385425361,HK.56950,22.5,22500000,BULL,false,0.219,HK.61339
