stock,open,close,high,low,volume,turnover,recover_price,recover_price_radio,recover_stock,street_rate,street_vol,type,isbuy,buyprice,buysocket
HK.02628,17.18,17.2,17.22,17.16,334000,5737960.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02318,97.0,96.7,97.0,96.6,109000,10555725.0,95.88,0.0075093867334167595,HK.67800,10.8,10800000,BULL,false,0.203,HK.20125
HK.03690,397.2,397.4,398.0,396.8,149500,59416640.0,399.88,0.004701410423126926,HK.53367,10.93,10930000,BEAR,true,1.73,HK.67885
HK.02318,97.0,96.7,97.0,96.6,109500,10604075.0,95.88,0.0075093867334167595,HK.67800,10.8,10800000,BULL,false,0.203,HK.20125
HK.02318,97.0,96.75,97.0,96.6,110000,10652450.0,95.88,0.0075093867334167595,HK.67800,10.8,10800000,BULL,false,0.203,HK.20125
HK.02628,17.18,17.18,17.22,17.16,337000,5789500.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02628,17.18,17.18,17.22,17.16,342000,5875400.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02628,17.18,17.18,17.22,17.16,349000,5995660.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02318,97.0,96.7,97.0,96.6,110500,10700800.0,95.88,0.0075093867334167595,HK.67800,10.8,10800000,BULL,false,0.203,HK.20125
HK.02628,17.18,17.18,17.22,17.16,359000,6167460.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02628,17.18,17.2,17.22,17.16,361000,6201860.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02318,97.0,96.7,97.0,96.6,112000,10845850.0,95.88,0.0075093867334167595,HK.67800,10.8,10800000,BULL,false,0.203,HK.20125
HK.02318,97.0,96.7,97.0,96.6,112500,10894200.0,95.88,0.0075093867334167595,HK.67800,10.8,10800000,BULL,false,0.203,HK.20125
HK.02628,17.18,17.18,17.22,17.16,366000,6287760.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02628,17.18,17.2,17.22,17.16,370000,6356560.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02628,17.18,17.18,17.22,17.16,455000,7816860.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02628,17.18,17.18,17.22,17.16,466000,8005840.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02628,17.18,17.18,17.22,17.16,470000,8074560.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02628,17.18,17.18,17.22,17.16,477000,8194860.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02628,17.18,17.2,17.22,17.16,480000,8246420.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02318,97.0,96.8,97.0,96.6,113000,10942600.0,95.88,0.0075093867334167595,HK.67800,10.8,10800000,BULL,false,0.203,HK.20125
HK.02628,17.18,17.18,17.22,17.16,482000,8280780.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02318,97.0,96.75,97.0,96.6,126000,12201000.0,95.88,0.0075093867334167595,HK.67800,10.8,10800000,BULL,false,0.204,HK.20125
HK.02628,17.18,17.2,17.22,17.16,492000,8452780.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02628,17.18,17.2,17.22,17.16,502000,8624780.0,17.0,0.00941176470588236,HK.67555,15.95,15950000,BULL,false,0.21,HK.28843
HK.02318,97.0,96.75,97.0,96.6,127500,12346125.0,95.88,0.0075093867334167595,HK.67800,10.8,10800000,BULL,false,0.204,HK.20125
HK.02318,97.0,96.7,97.0,96.6,144000,13941675.0,95.88,0.0075093867334167595,HK.67800,10.8,10800000,BULL,false,0.204,HK.20125
