stock,open,close,high,low,volume,turnover,recover_price,recover_price_radio,recover_stock,street_rate,street_vol,type,isbuy,buyprice,buysocket
HK.00700,770.0,771.5,772.5,769.0,192000,148042150.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,192100,148119300.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,192700,148582450.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,197700,152439950.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,772.0,772.5,769.0,198000,152671550.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,772.0,772.5,769.0,198100,152748750.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,201200,155141450.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,201300,155218600.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,207200,159770450.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,772.0,772.5,769.0,207300,159847650.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,207500,160001950.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,772.0,772.5,769.0,207800,160233550.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,207900,160310700.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,208700,160927900.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,208900,161082200.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,209000,161159350.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,209600,161622300.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,210100,162008050.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,210300,162162350.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.0,772.5,769.0,217500,167713550.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,217900,168022150.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.0,772.5,769.0,218400,168407650.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.0,772.5,769.0,218500,168484750.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.5,772.5,769.0,229100,176662650.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
HK.00700,770.0,771.0,772.5,769.0,231000,178129250.0,780.0,0.009615384615384616,HK.57048,12.14,24280000,BEAR,true,0.51,HK.57683
