stock,open,close,high,low,volume,turnover,recover_price,recover_price_radio,recover_stock,street_rate,street_vol,type,isbuy,buyprice,buysocket
HK.00981,23.75,23.8,23.8,23.7,471500,11199100.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,472500,11222850.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,481500,11436600.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.7,23.8,23.7,484500,11507700.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,485500,11531450.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,506000,12019100.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.7,23.8,23.7,516000,12256525.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,517000,12280275.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,518000,12304025.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.8,23.8,23.7,537500,12768125.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,538500,12791875.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.7,23.8,23.7,539500,12815575.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.8,23.8,23.7,542000,12875075.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,543000,12898825.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,543500,12910700.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,546000,12970075.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,552500,13124450.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,558500,13266950.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,578500,13741950.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.8,23.8,23.7,590500,14027550.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.8,23.8,23.7,604500,14360750.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,605000,14372625.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.8,23.8,23.7,605500,14384525.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,636500,15120775.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
HK.00981,23.75,23.75,23.8,23.7,637500,15144525.0,24.0,0.008333333333333304,HK.64235,8.21,8210000,BEAR,false,0.187,HK.63565
